id,page,chapter,verseNumber,verseText,chapterName
4575,510,47,30,ولو نشاء لأريناكهم فلعرفتهم بسيماهم ولتعرفنهم في لحن القول والله يعلم أعمالكم,محمد
4576,510,47,31,ولنبلونكم حتى نعلم المجاهدين منكم والصابرين ونبلوا أخباركم,محمد
4577,510,47,32,إن الذين كفروا وصدوا عن سبيل الله وشاقوا الرسول من بعد ما تبين لهم الهدى لن يضروا الله شيئا وسيحبط أعمالهم,محمد
4578,510,47,33,ياأيها الذين آمنوا أطيعوا الله وأطيعوا الرسول ولا تبطلوا أعمالكم,محمد
4579,510,47,34,إن الذين كفروا وصدوا عن سبيل الله ثم ماتوا وهم كفار فلن يغفر الله لهم,محمد
4580,510,47,35,فلا تهنوا وتدعوا إلى السلم وأنتم الأعلون والله معكم ولن يتركم أعمالكم,محمد
4581,510,47,36,إنما الحياة الدنيا لعب ولهو وإن تؤمنوا وتتقوا يؤتكم أجوركم ولا يسألكم أموالكم,محمد
4582,510,47,37,إن يسألكموها فيحفكم تبخلوا ويخرج أضغانكم,محمد
4583,510,47,38,هاأنتم هؤلاء تدعون لتنفقوا في سبيل الله فمنكم من يبخل ومن يبخل فإنما يبخل عن نفسه والله الغني وأنتم الفقراء وإن تتولوا يستبدل قوما غيركم ثم لا يكونوا أمثالكم,محمد
4584,511,48,1,إنا فتحنا لك فتحا مبينا,الفتح
4585,511,48,2,ليغفر لك الله ما تقدم من ذنبك وما تأخر ويتم نعمته عليك ويهديك صراطا مستقيما,الفتح
4586,511,48,3,وينصرك الله نصرا عزيزا,الفتح
4587,511,48,4,هو الذي أنزل السكينة في قلوب المؤمنين ليزدادوا إيمانا مع إيمانهم ولله جنود السموات والأرض وكان الله عليما حكيما,الفتح
4588,511,48,5,ليدخل المؤمنين والمؤمنات جنات تجري من تحتها الأنهار خالدين فيها ويكفر عنهم سيئاتهم وكان ذلك عند الله فوزا عظيما,الفتح
4589,511,48,6,ويعذب المنافقين والمنافقات والمشركين والمشركات الظانين بالله ظن السوء عليهم دائرة السوء وغضب الله عليهم ولعنهم وأعد لهم جهنم وساءت مصيرا,الفتح
4590,511,48,7,ولله جنود السموات والأرض وكان الله عزيزا حكيما,الفتح
4591,511,48,8,إنا أرسلناك شاهدا ومبشرا ونذيرا,الفتح
4592,511,48,9,لتؤمنوا بالله ورسوله وتعزروه وتوقروه وتسبحوه بكرة وأصيلا,الفتح
4593,512,48,10,إن الذين يبايعونك إنما يبايعون الله يد الله فوق أيديهم فمن نكث فإنما ينكث على نفسه ومن أوفى بما عاهد عليه الله فسيؤتيه أجرا عظيما,الفتح
4594,512,48,11,سيقول لك المخلفون من الأعراب شغلتنا أموالنا وأهلونا فاستغفر لنا يقولون بألسنتهم ما ليس في قلوبهم قل فمن يملك لكم من الله شيئا إن أراد بكم ضرا أو أراد بكم نفعا بل كان الله بما تعملون خبيرا,الفتح
4595,512,48,12,بل ظننتم أن لن ينقلب الرسول والمؤمنون إلى أهليهم أبدا وزين ذلك في قلوبكم وظننتم ظن السوء وكنتم قوما بورا,الفتح
4596,512,48,13,ومن لم يؤمن بالله ورسوله فإنا أعتدنا للكافرين سعيرا,الفتح
4597,512,48,14,ولله ملك السموات والأرض يغفر لمن يشاء ويعذب من يشاء وكان الله غفورا رحيما,الفتح
4598,512,48,15,سيقول المخلفون إذا انطلقتم إلى مغانم لتأخذوها ذرونا نتبعكم يريدون أن يبدلوا كلام الله قل لن تتبعونا كذلكم قال الله من قبل فسيقولون بل تحسدوننا بل كانوا لا يفقهون إلا قليلا,الفتح
4599,513,48,16,قل للمخلفين من الأعراب ستدعون إلى قوم أولي بأس شديد تقاتلونهم أو يسلمون فإن تطيعوا يؤتكم الله أجرا حسنا وإن تتولوا كما توليتم من قبل يعذبكم عذابا أليما,الفتح
4600,513,48,17,ليس على الأعمى حرج ولا على الأعرج حرج ولا على المريض حرج ومن يطع الله ورسوله يدخله جنات تجري من تحتها الأنهار ومن يتول يعذبه عذابا أليما,الفتح
4601,513,48,18,لقد رضي الله عن المؤمنين إذ يبايعونك تحت الشجرة فعلم ما في قلوبهم فأنزل السكينة عليهم وأثابهم فتحا قريبا,الفتح
4602,513,48,19,ومغانم كثيرة يأخذونها وكان الله عزيزا حكيما,الفتح
4603,513,48,20,وعدكم الله مغانم كثيرة تأخذونها فعجل لكم هذه وكف أيدي الناس عنكم ولتكون آية للمؤمنين ويهديكم صراطا مستقيما,الفتح
4604,513,48,21,وأخرى لم تقدروا عليها قد أحاط الله بها وكان الله على كل شيء قديرا,الفتح
4605,513,48,22,ولو قاتلكم الذين كفروا لولوا الأدبار ثم لا يجدون وليا ولا نصيرا,الفتح
4606,513,48,23,سنة الله التي قد خلت من قبل ولن تجد لسنة الله تبديلا,الفتح
4607,514,48,24,وهو الذي كف أيديهم عنكم وأيديكم عنهم ببطن مكة من بعد أن أظفركم عليهم وكان الله بما تعملون بصيرا,الفتح
4608,514,48,25,هم الذين كفروا وصدوكم عن المسجد الحرام والهدي معكوفا أن يبلغ محله ولولا رجال مؤمنون ونساء مؤمنات لم تعلموهم أن تطئوهم فتصيبكم منهم معرة بغير علم ليدخل الله في رحمته من يشاء لو تزيلوا لعذبنا الذين كفروا منهم عذابا أليما,الفتح
4609,514,48,26,إذ جعل الذين كفروا في قلوبهم الحمية حمية الجاهلية فأنزل الله سكينته على رسوله وعلى المؤمنين وألزمهم كلمة التقوى وكانوا أحق بها وأهلها وكان الله بكل شيء عليما,الفتح
4610,514,48,27,لقد صدق الله رسوله الرؤيا بالحق لتدخلن المسجد الحرام إن شاء الله آمنين محلقين رءوسكم ومقصرين لا تخافون فعلم ما لم تعلموا فجعل من دون ذلك فتحا قريبا,الفتح
4611,514,48,28,هو الذي أرسل رسوله بالهدى ودين الحق ليظهره على الدين كله وكفى بالله شهيدا,الفتح
4612,515,48,29,محمد رسول الله والذين معه أشداء على الكفار رحماء بينهم تراهم ركعا سجدا يبتغون فضلا من الله ورضوانا سيماهم في وجوههم من أثر السجود ذلك مثلهم في التوراة ومثلهم في الإنجيل كزرع أخرج شطأه فآزره فاستغلظ فاستوى على سوقه يعجب الزراع ليغيظ بهم الكفار وعد الله الذين آمنوا وعملوا الصالحات منهم مغفرة وأجرا عظيما,الفتح
4613,515,49,1,ياأيها الذين آمنوا لا تقدموا بين يدي الله ورسوله واتقوا الله إن الله سميع عليم,الحجرات
4614,515,49,2,ياأيها الذين آمنوا لا ترفعوا أصواتكم فوق صوت النبي ولا تجهروا له بالقول كجهر بعضكم لبعض أن تحبط أعمالكم وأنتم لا تشعرون,الحجرات
4615,515,49,3,إن الذين يغضون أصواتهم عند رسول الله أولئك الذين امتحن الله قلوبهم للتقوى لهم مغفرة وأجر عظيم,الحجرات
4616,515,49,4,إن الذين ينادونك من وراء الحجرات أكثرهم لا يعقلون,الحجرات
4617,516,49,5,ولو أنهم صبروا حتى تخرج إليهم لكان خيرا لهم والله غفور رحيم,الحجرات
4618,516,49,6,ياأيها الذين آمنوا إن جاءكم فاسق بنبإ فتبينوا أن تصيبوا قوما بجهالة فتصبحوا على ما فعلتم نادمين,الحجرات
4619,516,49,7,واعلموا أن فيكم رسول الله لو يطيعكم في كثير من الأمر لعنتم ولكن الله حبب إليكم الإيمان وزينه في قلوبكم وكره إليكم الكفر والفسوق والعصيان أولئك هم الراشدون,الحجرات
4620,516,49,8,فضلا من الله ونعمة والله عليم حكيم,الحجرات
4621,516,49,9,وإن طائفتان من المؤمنين اقتتلوا فأصلحوا بينهما فإن بغت إحداهما على الأخرى فقاتلوا التي تبغي حتى تفيء إلى أمر الله فإن فاءت فأصلحوا بينهما بالعدل وأقسطوا إن الله يحب المقسطين,الحجرات
4622,516,49,10,إنما المؤمنون إخوة فأصلحوا بين أخويكم واتقوا الله لعلكم ترحمون,الحجرات
4623,516,49,11,ياأيها الذين آمنوا لا يسخر قوم من قوم عسى أن يكونوا خيرا منهم ولا نساء من نساء عسى أن يكن خيرا منهن ولا تلمزوا أنفسكم ولا تنابزوا بالألقاب بئس الاسم الفسوق بعد الإيمان ومن لم يتب فأولئك هم الظالمون,الحجرات
4624,517,49,12,ياأيها الذين آمنوا اجتنبوا كثيرا من الظن إن بعض الظن إثم ولا تجسسوا ولا يغتب بعضكم بعضا أيحب أحدكم أن يأكل لحم أخيه ميتا فكرهتموه واتقوا الله إن الله تواب رحيم,الحجرات
4625,517,49,13,ياأيها الناس إنا خلقناكم من ذكر وأنثى وجعلناكم شعوبا وقبائل لتعارفوا إن أكرمكم عند الله أتقاكم إن الله عليم خبير,الحجرات
4626,517,49,14,قالت الأعراب آمنا قل لم تؤمنوا ولكن قولوا أسلمنا ولما يدخل الإيمان في قلوبكم وإن تطيعوا الله ورسوله لا يلتكم من أعمالكم شيئا إن الله غفور رحيم,الحجرات
4627,517,49,15,إنما المؤمنون الذين آمنوا بالله ورسوله ثم لم يرتابوا وجاهدوا بأموالهم وأنفسهم في سبيل الله أولئك هم الصادقون,الحجرات
